skel,smi,chembl,pAct_exact,pAct_any,pred
ZXMGQAIKNOIWHC,c1nc(N2CCC3(CCCNC3)CC2)c2[nH]cnc2n1,CHEMBL2420911,5.154901959985743,5.154901959985743,0.0002559171
DCXUDJFLTXEABV,CSc1nc(NCCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,CHEMBL289125,5.136677139879544,5.136677139879544,0.97775686
VOBIRZKGKBEAMM,Cc1ccc(NC(=O)c2ccc(CN3CCN(CCO)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL3098615,5.149782758201611,5.149782758201611,0.6983613
JOLSWPYDQLCFEP,FC(F)(F)Oc1ccc(Nc2ncnc3c2cnn3Cc2cccnc2)cc1,CHEMBL1258361,,,0.9799203
SHPLGWYLKVEYNP,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2CC1CCNCC1,,5.135133085671474,5.135133085671474,0.005091391
PHSBLNQTZKZQLY,CC(C)COc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1,CHEMBL2070059,5.134303940083929,5.134303940083929,0.0051978137
ZLWUDSOXAFPRNO,CCN(CC)C(=O)c1cncc(-c2ccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)cc2)c1,,4.823447913023175,4.823447913023175,0.9970065
GEKQCUATSTXXMJ,CS(=O)(=O)Nc1cccc(-c2ccc3c(c2)Oc2ccc(OC(F)(F)F)cc2NC3=O)c1,,5.129186576084402,5.129186576084402,0.1366228
SQKBBDOFPPNVCL,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,CHEMBL2312649,5.118615343229427,5.118615343229427,0.32105285
PRASIGARSOSUQT,COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,CHEMBL1288582,5.114638779968488,5.114638779968488,0.9581485
QIGGJMQSVPHSJB,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,CHEMBL1630107,5.113509274827518,5.113509274827518,0.012377254
RBGLFHSKAZJIFH,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1ccoc1,,5.113509274827518,5.113509274827518,0.4111834
XNLVVTGACFLHMS,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)cn3)c2)cc1,CHEMBL473826,5.107905397309519,5.107905397309519,0.0778014
VLEQHZKBZRDDGS,CN1CCN(c2ccc(-c3cc4c(c(N)nn4C)c(=O)[nH]3)cc2)CC1,CHEMBL1813625,5.107905397309519,5.107905397309519,0.48888502
JGEBLDKNWBUGRZ,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802916,5.107905397309519,5.107905397309519,0.79210895
UGEUNXISLGGFQR,COc1cccc(CSc2nnc(CSc3nc4nc(C)cc(C)n4n3)s2)c1,,5.107794054024227,5.107794054024227,0.8958944
DYODAPJHYDHRIR,CCOC(=O)N1CCN(C(=O)Nc2ccc(NC(=O)N3CCN(C(=O)OCC)CC3)cc2)CC1,,5.107293362194334,5.107293362194334,0.0124106165
GOKRPYKIPRDTFC,CC(C)COc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,,5.1054070520770445,5.1054070520770445,0.0033227212
QFGDRGRJMYSRIW,CC(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,CHEMBL2069954CHEMBL1231370,5.102372908709558,5.102372908709558,0.05447229
KZZSOJLRLIMWLV,CC(=O)Nc1nc(-c2cccc(Cl)c2)cs1,,5.100015437450609,4.700006520154178,0.01637903
RIMRVERSFDYITK,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)cc(N3CCNCC3)c2)cn1,,5.0996328713435295,5.0996328713435295,0.85895306
FSWBGVBPIRUITJ,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(CCNC(=O)CC5[C@H]6CC7C[C@H](C6)C[C@H]5C7)CC4)cc3OC)ncc2Cl)c1,,5.099414413350038,5.099414413350038,0.18344507
PXCDKWAUSFFTCC,COc1cccc(-c2nc3sccn3c2-c2ccnc(NCCCNS(=O)(=O)c3cccc(F)c3)n2)c1,,5.09799710864927,5.09799710864927,0.0006527907
VWIJWYTVLATTPJ,COc1cc(/C=C/c2cccc(OC)c2O)cc(OC)c1,CHEMBL207244,5.096910013008056,5.096910013008056,0.050126787
UGGGRFWZAHTXBI,Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,CHEMBL208098,5.096910013008056,5.096910013008056,0.08514787
BJNUCAZGXXFVAJ,CCOc1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)ccc2c1,CHEMBL2070049,5.094743951251549,5.094743951251549,0.61661077
ARVAAZQSMXDPTI,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)Nc1ccc(C(=O)N(C)C)cc1,,5.093234110459272,5.093234110459272,0.017188795
YUUPJXDJURKYFQ,COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)c(F)cc1Cl,,,,0.00085594837
RILOFFQNUDZMEB,Cc1cc(Nc2ncc(C)c(N3CC(CC#N)(N4CCCCC4)C3)n2)sn1,,5.074069402131529,5.074069402131529,0.0053879037
GCCKIESUDGMENQ,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4cccc(OC)c4)cc3)ncn2)cc1,CHEMBL3618120,5.069050968832477,5.069050968832477,0.0019943719
OBKUJVHSKFHNGQ,Cc1ccccc1C(=O)N1CCN(C(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)CC1,CHEMBL3634537,5.0675262353228465,4.533763117661423,0.13085406
GPNNPQVERGYRNV,COCCN=NNc1cccc(Nc2nccc(-c3cccnc3)n2)c1,CHEMBL326925,5.0655015487564325,5.0655015487564325,0.41725633
XPSAGIQSESMIJK,CCn1cnc2c(-c3ccc(F)c(-c4cc5c(cc4OC)C(=O)N(C)C5)c3)cnnc21,,5.060480747381382,5.060480747381382,0.20464285
RBECBLWYAJVRTM,COC(=O)CCSCc1cn2cc(Cl)ccc2n1,,5.054088483180727,5.054088483180727,0.023091147
PPWZJWBTTSZJNT,Cc1ccc(NC(=O)c2ccc(C(=O)NO)cc2)cc1Nc1ncc(-c2cccnc2)s1,CHEMBL521652,5.050609993355087,5.050609993355087,0.030515268
NUZXYWIRCCEMEG,Cc1ccc(NC(=O)NCCN2CCCC2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL363926,5.0499760934766735,5.0499760934766735,0.6797284
ZVHXEGRGZMBSBS,COc1ccc(Nc2cc(-c3ccc(C(=O)N4CCN(C(=O)c5ccccc5F)CC4)cc3)ncn2)cc1,CHEMBL3618129,5.047691990337875,5.047691990337875,0.059619855
RFJYZLZQHATKLM,Nc1ccc(-c2ccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)cc2)cn1,,4.943969103071689,4.943969103071689,0.9994186
HIRRHXZKTMZOHN,Cc1ccc(NCc2ccc(/C=C/C(=O)NO)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL514351,5.036212172654444,5.036212172654444,0.0061875638
DLDDUEIHEHVJRK,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4ccccc4Cl)cc3)ncn2)cc1,CHEMBL3618125,5.0343280287798935,5.0343280287798935,0.012680754
KXAYALPFYVNKDH,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4cccc(N(C)C)c4)cc3)ncn2)cc1,CHEMBL3618123,5.0338582672609675,5.0338582672609675,0.0067852577
GFODQGDFKIOSQZ,CN(C)CCn1cc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)cn1,,5.029188389127482,5.029188389127482,0.029644389
OYDPQZMBRPAVGS,O=C(NCCO)c1cccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)c1,,5.029188389127482,5.029188389127482,0.05222262
RWSTYYNGVJOFIM,CN(C(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)C3CCN(C(=O)C4CC4)CC3)cc2)cc1)C1CC1,,5.027195677663422,5.027195677663422,0.005959617
OUAJTRYFPSGFTC,Cc1ccncc1-c1ccc2sc(NC(=O)C3CC3)nc2n1,,5.022276394711152,5.022276394711152,0.98105687
PRENEBUBGHBROD,Cc1ccncc1-c1cnc2nc(NC(=O)C3CC3)sc2c1,,5.022276394711152,5.022276394711152,0.983245
QSOAMPBHXPSPJY,COc1ccc(Cn2ccc3c(Nc4ccc(OC(F)(F)F)cc4)ncnc32)cc1,CHEMBL1257899,,,0.9890788
FHENBXDMOZPSDR,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc(N(C)C)nc1,,5.013228265733755,5.013228265733755,0.60378903
PJKOGVIETUPXRU,C(=C\n1ncc2c(NCCc3ccccc3)ncnc21)\c1ccccc1,CHEMBL203493,5.010995384301463,5.010995384301463,0.020270338
INFVULGQYLHMBR,CCOc1ccc(CCNC(=O)CN2C(=O)c3cccnc3Oc3ccc(C)cc32)cc1OCC,,5.008021209005416,5.008021209005416,0.006611934
ZDXCHNZCVKMKQZ,COc1cccc(-c2nc3sccn3c2-c2ccnc(NCCNS(=O)(=O)c3ccc(C(F)(F)F)cc3)n2)c1,,5.006563769502388,5.006563769502388,0.004287182
ARDFJNKJVAVUOF,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccncc3)ncnc21,CHEMBL551229,5.00436480540245,5.00436480540245,0.1964577
AXRCEOKUDYDWLF,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL300138,,5.0,0.0077987835
GFMMXOIFOQCCGU,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,CHEMBL105442,,5.0,0.9503417
LHNIIDJUOCFXAP,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,,,5.0,0.0046566394
BPNUQXPIQBZCMR,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,,,5.0,0.16815104
KGPGFQWBCSZGEL,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,,,5.0,0.21561459
ZNOLRTPMNMPLHY,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,CHEMBL608154,,5.0,0.8925541
QEMQWMRZJAAQSZ,CSc1ccccc1Nc1nc(N2CCN(C3CCNCC3)CC2)nc2c(NCC3CC3)ncnc12,CHEMBL2063926,,5.0,0.17142452
PSPFQEBFYXJZEV,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,CHEMBL471496,,5.0,0.10644621
ZHJGWYRLJUCMRT,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL1908394,,5.0,0.54249215
OUSFTKFNBAZUKL,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CHEMBL296468,,5.0,0.7994949
DYUBORNYBMVZLP,FC(F)(F)Oc1ccc(-c2cc(NCCN3CCOCC3)ncn2)cc1,CHEMBL1258360,,,0.5865741
KDTIQBYCIJNNED,FC(F)(F)Oc1ccc(CNc2cc(NCCN3CCOCC3)ncn2)cc1,CHEMBL1258474,,,0.75378007
IXGHJTLQLKRUGM,CN(c1ccc(OC(F)(F)F)cc1)c1cc(NCCN2CCOCC2)ncn1,CHEMBL1258129,,,0.8687763
PJIDZEGNBCZIDM,COc1ccc(Nc2cc(NCCN3CCOCC3)ncn2)cc1,CHEMBL1258242,,,0.0019153858
HTIFKAYTFQZTDB,FC(F)(F)Oc1cccc(Nc2cc(NCCN3CCOCC3)ncn2)c1,CHEMBL1258243,,,0.16441257
YYEVWDURHZYYSH,FC(F)(F)Oc1ccc(Oc2cc(NCCN3CCOCC3)ncn2)cc1,CHEMBL1258359,,,0.9670564
SQNJWSYADODDSY,FC(F)(F)Oc1ccc(Nc2ccc(NCCN3CCOCC3)nn2)cc1,CHEMBL1258811,,,0.969738
GXGOXRMMPIGEOG,CN(c1ccc(OC(F)(F)F)cc1)c1cc(-c2ccncc2)ncn1,CHEMBL1258925,,,0.80689514
URTJFJPQBRPSLR,Fc1ccc(Nc2cc(-c3ccncc3)ncn2)cc1,CHEMBL1256106,,,0.043958932
ZTEWHRJEZOESRE,COc1ccc(Nc2cc(-c3ccncc3)ncn2)cc1,CHEMBL1258926,,,0.018180199
CQOVNCXAFUPUQW,FC(F)(F)Oc1ccc(Nc2nccc(NCCN3CCOCC3)n2)cc1,CHEMBL1258692,,,0.9454514
DOHAAWAGXKVTIX,FC(F)(F)Oc1ccc(Nc2ccnc(NCCN3CCOCC3)n2)cc1,CHEMBL1258693,,,0.94588816
MYPZAIOFOUSETC,FC(F)(F)Oc1ccc(Nc2cncc(NCCN3CCOCC3)n2)cc1,CHEMBL1258810,,,0.9718426
SFCLWZBOEVLSTH,O=C(O)c1cc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc2s1,CHEMBL1257311,,,0.09391342
PEZCUUGXYBPXDQ,O=C(NCCO)c1cc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc2s1,CHEMBL1257425,,,0.77210116
KRPXBTFHUNVBRX,FC(F)(F)Oc1ccc(Nc2ncnc(NCCN3CCOCC3)n2)cc1,CHEMBL1257193,,,0.9476064
JIHDZQXFAZNODD,FC(F)(F)Oc1ccc(Nc2ncnc3[nH]ccc23)cc1,CHEMBL1257781,,,0.701424
QHKYPYXTTXKZST,Oc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,,,5.0,0.034454215
TUVCWJQQGGETHL,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,CHEMBL538346,,5.0,0.33645484
HZTYDQRUAWIZRE,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,,,5.0,0.5258215
DYIRSNMPIZZNBK,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,,,5.0,0.00016869279
BPLPIBNWDLPUKP,Cc1cc(Br)c(CNc2ncc(C(=O)NCCCN3CCOC3=O)c(NC3CCCC3)n2)cc1Br,,,5.0,0.011721268
AYRUNBYNKCLGFI,CCN(Cc1ccc(Cl)cc1)c1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,,,5.0,0.0020229917
RUAVAAXWRAUNAC,O=C(NCCCN1CCCC1=O)c1cnc(NCc2ccc(Cl)cc2Cl)nc1NC1CCCC1,,,5.0,0.0041408134
QHKXMFBRQDFRSF,Cc1cc(Br)c(CNc2ncc(C(=O)NCCCN3CCOC3=O)c(NC3CCCCC3)n2)cc1Br,,,5.0,0.01095906
FHYUGAJXYORMHI,NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,CHEMBL440084,,5.0,0.03011234
MCHVJFBHJMRGMC,FC(F)(F)Oc1ccc(Nc2ncnc3nn(Cc4ccccc4)cc23)cc1,CHEMBL1258929,,,0.9083664
ZDUCPWLDHOWNPE,NC(=O)c1ccccc1-c1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1,CHEMBL1258809,,,0.78348064
YPEBEBBSFDWQHW,Cc1ccc(NC(=O)c2ccc(F)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,,,5.0,0.99960405
PALTUSLCLFDFQQ,Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(F)c1,,,5.0,0.91052
OEIRBDCRIGNXFE,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)cc(N3CCOCC3)c2)cn1,,,5.0,0.70571697
FNKRKFBRFHMPBO,Cc1cc(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)cc(N3CCN(C)CC3)c2)on1,,,5.0,0.9759911
PTVPYBZKLVYENB,Cc1ccc(C(=O)Nc2cccc(N3CCN(C)CC3)c2)cc1Nc1nccc(-c2ccc(F)cc2)n1,,,5.0,0.9750277
FSWBQPGSMBLQBY,Cc1cn(-c2cc(CN3CCC[C@H](N)C3)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)c2)cn1,,,5.0,0.8930924
LEKWCJUCBLAVCO,Cc1cn(-c2cc(CN3CCCC[C@H]3C(=O)O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)c2)cn1,,,5.0,0.6733495
RLBSTAFRIPOFEZ,Cc1cn(-c2cc(CN3CCCC[C@H]3C(N)=O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)c2)cn1,,,5.0,0.68737483
FPILCJQVCVIRHQ,Cc1cn(-c2cc(CN3CCN(C)CC3)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,,,5.0,0.94367063
AUJYRPYGXGKVAW,Cc1cn(-c2cc(/C=C/C(=O)O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,,,5.0,0.4319401
WAMCWDPKWNPMHS,Cc1cn(-c2cc(CCC(=O)O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,,,5.0,0.5884912
YITOZDQLAMEHRT,Cc1cn(-c2cc(CCS(N)(=O)=O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,,,5.0,0.33713007
AVCCKFHOOJRTCR,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)cc(N3CCN(C)CC3)c2)cn1,,,5.0,0.98047674
SUNSLACFIOGRFF,Cc1cn(-c2cc(CN3CCC[C@H](N)C3)cc(NC(=O)c3ccc(C)c(Oc4ccccc4)c3)c2)cn1,,,5.0,0.22036143
SQLOTYNZUHXWAS,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C(=O)c4cccc(C#N)c4)c3)cc(N3CCN(C)CC3)c2)cn1,,,5.0,0.71868443
AFTCBZMZKYOMRS,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Oc4cccc5ccncc45)c3)cc(N3CCN(C)CC3)c2)cn1,,,5.0,0.739983
TYKXIBLBQNRTJM,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Oc4ccccc4)c3)cc(N3CCN(C)CC3)c2)cn1,,,5.0,0.7703207
GFKHNUHEUMXRLU,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(-n3cnc(C)c3)c2)cc1,,,5.0,0.5940447
ZPPJQUHJUSSFKP,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Oc4ccccc4)c3)cc(C(F)(F)F)c2)cn1,,,5.0,0.9969085
AKFZSHPZKXBMCK,CS(=O)(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,,9.309803919971486,9.309803919971486,0.8448074
OTKXMYZOSPIKMY,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(C2CCN(C(=O)OC(C)C)C2)n1,,9.30189945437661,9.30189945437661,0.9832824
CMYHZFCJPORPHY,CSc1nc(N)cc(Oc2ccc(-c3nnc(Nc4cccc(C(F)(F)F)c4)[nH]3)cc2)n1,,,5.0,0.126505
WLFWTWXIVBODGW,CC(C)c1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,,,5.0,0.9926363
VNBCHEAYTLHULV,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(Cl)cc(-c2cnc3cnccn23)c1,,,5.0,0.99238235
VUDSGFQUWCVFNM,CN1CCN(Cc2cc(Cl)cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2O)CC1,,5.0,5.0,0.9987336
LLDMEDJNOJVTEE,CC(C)C(=O)Nc1ccc(-c2ccc(NCC(=O)Nc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2)cn1,CHEMBL3804972,,5.0,0.9870896
WRWSZPDJAJPFBH,CCN1CCN(Cc2ccc(NC(=O)C(C)Oc3ccc(-c4cccnc4)cc3)cc2C(F)(F)F)CC1,CHEMBL3806022,,5.0,0.9879832
ANUKWIYBPKFKPT,O=C(COc1ccc(-c2cccnc2)cc1)Nc1ccc(CN2CCNCC2)c(C(F)(F)F)c1,CHEMBL3805029,,5.0,0.97923523
NLJFXMLHZRMOLA,CCN1CCN(Cc2ccc(NC(=O)COc3ccc(-c4ccc(C(=O)NC)nc4)cc3)cc2C(F)(F)F)CC1,CHEMBL3806302,,5.0,0.98694915
SCDSODVRFBVFCJ,CCC1CCN(Cc2ccc(NC(=O)COc3ccc(-c4cccnc4)cc3)cc2C(F)(F)F)CC1,CHEMBL3804941,,5.0,0.98709977
AUPYVVPKMKSJTA,CCN1CCN(Cc2ccc(NC(=O)COc3ccc(-c4ccncc4)cc3)cc2C(F)(F)F)CC1,CHEMBL3806141,,5.0,0.97751564
GCWHNLMIBHEEER,CCN1CCN(Cc2ccc(NC(=O)COc3ccc(-c4cccnc4)cc3)cc2C2CC2)CC1,CHEMBL3806240,,5.0,0.47191563
XXWRAKBOXUAFCG,CCN1CCC(Cc2ccc(NC(=O)COc3ccc(-c4cccnc4)cc3)cc2C(F)(F)F)CC1,CHEMBL3805647,,5.0,0.9444699
WFFMZNUFMBCFFK,CCN1CCN(Cc2ccc(NC(=O)COc3ccc(-c4ccccn4)cc3)cc2C(F)(F)F)CC1,CHEMBL3805624,,5.0,0.99147695
VCUTUPKVQSSUTM,CCN1CCN(Cc2ccc(CC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL3805094,,5.0,0.9936639
RXTNVGURVJDDNQ,CCN1CCN(Cc2ccc(NC(=O)Cc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL3805074,,5.0,0.99474865
RNUMWVIZGKULGV,Nc1ccc(-c2cccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)c2)cn1,,4.4544840167453605,4.4544840167453605,0.99989355
BRNXSZHLDOTWHB,CC(=O)Nc1ccc(-c2ccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)cc2)cn1,,4.674474782759512,4.674474782759512,0.99819046
RJPMIRYHUNJIGK,O=C(NC1CC1)c1cncc(-c2cccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)c2)c1,,4.685417571396343,4.685417571396343,0.99979573
IJPRJUMZLLNSAM,O=C(c1cc(I)ccc1Cl)N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3912332,4.790484985457369,4.790484985457369,0.13890903
PDGGJEIANSHNLJ,COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cc(ccc2O)N3)ccc1F,,,,0.0011624519
XUPMIRUCAJZIKE,Nc1n[nH]c2cccc(-c3ccc(C(=O)N4CCN(C(=O)c5ccc(F)cc5)CC4)cc3)c12,,4.718080592169702,4.718080592169702,0.1210674
QTPYAODLDLIYCI,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccc(F)cc4N)s3)nc(C)n2)CC1,,4.749579997691106,4.749579997691106,0.9985727
FOYDGOBFRZQHEU,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccc(F)cc4N)s3)ncn2)CC1,,6.2471537462939,6.2471537462939,0.9979522
LKWOWGJITRMUOK,C(=C/n1ncc2c(N3CCCCCC3)ncnc21)\c1ccccc1,CHEMBL3823628,4.698970004336019,4.698970004336019,0.096563056
WJTJZDOMFKCYEA,CCNC(=O)[C@H](CCC1CCCCC1)NC(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1,,6.886056647693163,4.698970004336019,0.0021480722
JFLHOEAKUBGSFZ,Nc1n[nH]c2cccc(-c3ccc(C(=O)NCCNC(=O)c4ccc(Cl)c(C(F)(F)F)c4)cc3)c12,,5.828788659588897,5.828788659588897,0.92522776
JYPKCBCKWWHGLN,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccccc4N)s3)nc(C)n2)CC1,,4.673664139071248,4.673664139071248,0.9969946
BMFUIUDLVMJYGT,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccccc4N)s3)ncn2)CC1,,6.175722422168665,6.175722422168665,0.9941718
JYSOTWILHTUWTB,CC(=O)Nc1ccc(-c2ccc(C(=O)N[C@@H](C)C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cn1,,5.673876829498338,5.673876829498338,0.96723026
QKCXROWMDRAVTL,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)c(F)c(-c3cncnc3)c21,,9.301029995663981,9.301029995663981,0.99883455
QPDPAWXTOAVKLC,COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)ccc1F,,,,0.0010676561
VCZDFACOFNRTMG,CNc1ncc2cc(-c3cc(F)ccc3F)c(=O)n(CCCCN)c2n1,,4.55129368009492,4.55129368009492,0.92287207
WCTZZCYHCHVQHR,COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)c(F)cc1F,,,,0.0014362452
GFJXEPLYKXJYHL,Nc1n[nH]c2cccc(-c3ccc(C(=O)NCCNC(=O)c4ccc(Br)cc4)cc3)c12,,4.261591979427135,4.261591979427135,0.17148712
FCDUXQUQGSKWMD,COCCOc1ccc2cc1S(=O)(=O)NCCCNc1nc(ncc1-c1ccc(F)c(OC)c1)N2,,,,0.0014293696
MKVWYGFIMREUPS,CS(=O)(=O)Nc1ccc(-c2ccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)cc2)cn1,,5.628323524295222,5.628323524295222,0.98024577
AATSPYFUWUVIKH,O=C(NC1CC1)c1cncc(-c2ccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)cc2)c1,,4.310889534609782,4.310889534609782,0.99571425
KYNFSNWMELNTIW,NC(=O)C1CCN(c2ccc(C(F)(F)F)cn2)CC1,,4.366531544420414,4.366531544420414,0.04275389
DGSMEFWSLXFLQA,O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12,CHEMBL1077739,,,0.13266596
QIWLXXNQCCUNRP,C(=C/n1ncc2c(NC3CCCCC3)ncnc21)\c1ccccc1,CHEMBL3824215,4.301029995663981,4.301029995663981,0.000715999
KRAYLQVJPUMBPE,COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)ccc1Br,,,,0.00081179553
