skel,smi,chembl,pAct_exact,pAct_any,pred
DHVUXTVVHFYNCO,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cccc(NS(C)(=O)=O)c2)o1,,6.259637310505756,6.259637310505756,0.89926267
PJHNPLIMHWBMOV,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)OC(C)(C)C(=O)N3)o1,,6.259637310505756,6.259637310505756,0.83928156
LKQVPCVNIKQNOF,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3nc[nH]c3c2)o1,,6.259637310505756,6.259637310505756,0.93781793
BIOQWLGPAXGYCN,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)C(C)(C)C(=O)N3)o1,,6.259637310505756,6.259637310505756,0.9377074
GXUCUWRCPCTMSK,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cccc3nc[nH]c23)o1,,6.259637310505756,6.259637310505756,0.8810532
HSOZDJZGUIQGBI,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)oc(=O)n3C)o1,,6.259637310505756,6.259637310505756,0.9836283
ZGXFQTNTGKCLIB,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cccc3[nH]c(=O)[nH]c23)o1,,6.259637310505756,6.259637310505756,0.9543708
HTOSZMCPTYFFME,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CCC(=O)C3)o1,,6.259637310505756,6.259637310505756,0.68208754
UAMTWWRGFUSNFE,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc(-c3cnn(C)c3)cc2)o1,,6.259637310505756,6.259637310505756,0.94846517
FXAKIOCPMZRIIE,Cc1cc(F)c(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)C=NC3)o1,,6.259637310505756,6.259637310505756,0.9342948
AIUKCNJIOVFYBQ,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)C2(CCNCC2)C(=O)C3)o1,,6.259637310505756,6.259637310505756,0.98250085
ACABJDCJTPZBRT,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc(NS(C)(=O)=O)cc2)o1,,6.259637310505756,6.259637310505756,0.8876904
XDPZLQKRPAMMTF,CC(=O)Cc1ccc(-c2ncc(C(=O)Nc3cc(-c4noc([C@H]5C[C@@H]5F)n4)ccc3C)o2)cc1,,6.259637310505756,6.259637310505756,0.9035207
UHIXPKPXYGGPKY,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3nccn3c2)o1,,6.259637310505756,6.259637310505756,0.9381867
XUOHKJJLJHOLOI,Cc1ccc(-c2noc(C3CN(C(=O)OC4CC4)C3)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)NC(=O)C3)o1,,6.259637310505756,6.259637310505756,0.45902017
WSTRNHIHRAKRDN,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)C(C)C(=O)N3)o1,,6.259637310505756,6.259637310505756,0.95852506
DFCXFQOWYGKHBT,Cc1ccc(-c2noc(C3CN(C(=O)OC(C)C)C3)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)NC(=O)C3)o1,,6.259637310505756,6.259637310505756,0.61868054
OCAHAULUEGPYED,COC(=O)N1CC(c2nc(-c3cc(NC(=O)c4cnc(-c5ccc6c(c5)NC(=O)C6)o4)c(C)cc3F)no2)C1,,6.259637310505756,6.259637310505756,0.47336167
LHRXEHIDBMFDKR,Cc1ncc(-c2nnn(C)n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.99825317
TYZHEFSCZDUVSZ,Cc1ncc(-c2nnn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.98921657
UKCKVUOBCPVEOL,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc(NC(N)=O)cc2)o1,,6.259637310505756,6.259637310505756,0.90963596
LYWDPEOKJOMHRO,COC(=O)Nc1ccc(-c2ncc(C(=O)Nc3cc(-c4noc([C@H]5C[C@@H]5F)n4)ccc3C)o2)cc1,,6.259637310505756,6.259637310505756,0.9433848
FDAKSSQJOIDQAC,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3nnn(C)c3c2)o1,,6.259637310505756,6.259637310505756,0.9719319
SEVYXFGHWFMROL,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc(F)c3[nH]ncc23)o1,,6.259637310505756,6.259637310505756,0.9497671
WRBQUZUKONPIII,Cc1cc(F)c(C(=O)Nc2ccc(OC3CC3)cn2)cc1NC(=O)c1cnc(NC(=O)C(C)(C)O)s1,,6.259637310505756,6.259637310505756,0.96672195
UBNUAELNXWBFRP,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cccc3cc[nH]c23)o1,,6.259637310505756,6.259637310505756,0.88666743
BHVLHRYZAHGXTQ,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc(F)c3[nH]ccc23)o1,,6.259637310505756,6.259637310505756,0.87823564
KILBCACMQJNQTN,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CC(=O)N3C)o1,,6.259637310505756,6.259637310505756,0.79505473
XHEYNPHJQXLSOP,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3[nH]c4c(c3c2)CCN(C(=O)OC(C)(C)C)C4)o1,,6.259637310505756,6.259637310505756,0.33568937
RGWAEYHEOCMGEN,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)O[C@@H](C)CN3)o1,,6.259637310505756,6.259637310505756,0.8040776
OOQJMPOGIKAZPT,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)NC(=O)CO3)o1,,6.259637310505756,6.259637310505756,0.73099613
BGBKMNNWGOHVEY,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)OC(F)(F)O3)o1,,6.259637310505756,6.259637310505756,0.9644073
DNEYXTSZVBEKDF,Cc1ncc(-c2ncc(C(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.99610823
UVKKIQWTGSHYRW,Cc1ncc(-c2ncc(C(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.99498475
KUOFXAZIJXGCHF,COC(=O)N1CCn2nc(-c3ccc(C)c(NC(=O)c4cnn5ccc(N6CC7(C6)CC(O)(C(F)F)C7)cc45)c3)nc2C1,,6.259637310505756,6.259637310505756,0.23068464
KETCWWZUQHCISV,Cc1ccc(-c2nc3n(n2)CCN(CC(F)(F)F)C3)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.4112576
LCGROIPBDFCZSO,Cc1ccc(-c2nc3n(n2)CCN(C(=O)C2CC2)C3)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.19724272
SHEHSCHOYSZCNE,Cc1ccc(-c2ncc(C(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,6.259637310505756,6.259637310505756,0.9923624
IMMWUZQVCKBPOF,Cc1ccc(-c2nccc(C3CC3)n2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,6.259637310505756,6.259637310505756,0.91075647
IWRNDHXRHAFHPK,Cc1ncc(-c2ccc(OC(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,6.259637310505756,6.259637310505756,0.99783957
GQIJPHTWKBWTAI,Cc1ncc(-c2ccc(OC(F)F)nc2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,6.259637310505756,6.259637310505756,0.9935056
MGSOECANWXZPOK,Cc1ncc(-c2ccc(OC(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.99434966
XSAPMNQDYOXPGC,Cc1ncc(-c2nnn(C3CN(C(=O)C4CC4)C3)n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.96126074
WKBADKFAQSNZJP,Cc1ncc(-c2ncc(OC(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.999038
UANVPRSZGZEOBQ,Cc1ncc(-c2nnn(CC3CC3)n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.99390817
FEOHQLVMZJNIOY,Cc1ccc(-c2nc3n(n2)CCCC3)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.3385805
JHSHYYZPJRBPCA,Cc1ncc(-c2ncc(OC(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.9972652
AWBREANJGOLHOU,Cc1ncc(-c2ncc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.9417258
HZRFLRBHGLCEPS,Cc1ccc(-c2ncc(OC(F)(F)F)cn2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CC(=O)N3)o1,,6.259637310505756,6.259637310505756,0.65397877
BDQQXNBIOIVTJF,Cc1ncc(-c2ncc(C3CC3)cn2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CC(=O)N3)o1,,6.259637310505756,6.259637310505756,0.1448918
FEGMPAYZMKWWSD,Cc1ccc(-c2ncc(OC(F)F)cn2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CC(=O)N3)o1,,6.259637310505756,6.259637310505756,0.58390594
DKJODWFETVMYCG,Cc1ncc(-c2ccc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,6.259637310505756,6.259637310505756,0.94894433
GRMVVNZGQJFNLM,Cc1cc(F)c(C(=O)N[C@H]2C[C@@H](C(N)=O)C2)cc1NC(=O)c1cnc(N)s1,,6.259637310505756,6.259637310505756,0.95905405
QQPMMWSGALIZSY,Cc1sc(-c2cnc(C3CC3)nc2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.7244111
MAJKRDUFOSXSRB,Cc1ccc(-c2ncc(OC(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(-c3c(C)nc(N)nc3C)cc12,,6.259637310505756,6.259637310505756,0.7877678
BEBSJIJVJTWAKE,Cc1ccc(-c2ncc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(-c3c(C)nc(N)nc3C)cc12,,6.259637310505756,6.259637310505756,0.58502066
HQGLGKSYPZTURU,Cc1ncc(-c2ncc(OC(F)F)cn2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CC(=O)N3)o1,,6.259637310505756,6.259637310505756,0.41796422
GRUIZQFVHAFHQI,Cc1ccc(-c2ncc(C(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,6.259637310505756,6.259637310505756,0.9876007
NTCJNCVKMOGSFT,Cc1ccc(-c2ncc(OC(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,6.259637310505756,6.259637310505756,0.988912
JHGWUEZCOMRHTG,Cc1sc(-c2nccc(C3CC3)n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.8025
MWZWRUWRRSWVSX,Cc1cc(F)c(C(=O)N[C@H]2C[C@H]2F)cc1NC(=O)c1cnc(N)s1,,6.259637310505756,7.0,0.99117094
ACJCVQXYVKBAIF,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cnc3c(cnn3C3CCCCO3)c2)o1,,6.259637310505756,6.259637310505756,0.99702865
MDGOMKYHUHTCTF,Cc1ncc(-c2cn(C3CC3)nn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,6.259637310505756,6.259637310505756,0.93128794
SJUUYSICSXTREA,Cc1ccc(-c2nnc([C@H]3C[C@@H]3F)o2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CC(=O)C3)o1,,6.259637310505756,6.259637310505756,0.68097776
QVOWMDABASZUMQ,Cc1cc(F)c(C(=O)Nc2nnc(C3CC3)[nH]2)cc1NC(=O)c1cnc(N)s1,,6.259637310505756,6.259637310505756,0.90344673
FYYRCSBJVIOLBI,Cn1c(=O)[nH]c2cc(C(=O)NCc3ccc(OC4CCOC(C)(C)C4)nc3)ccc21,,6.259637310505756,6.259637310505756,0.85693336
JKSWZXXRRGQFLS,Cc1cc(F)c(C(=O)Nc2ncn(C)n2)cc1NC(=O)c1cnc(N)s1,,6.259637310505756,6.259637310505756,0.9943666
MGQVXWJDJZOIKH,Cc1cc(F)c(C(=O)Nc2nc(C)n(C)n2)cc1NC(=O)c1cnc(N)s1,,6.259637310505756,6.259637310505756,0.9952703
GKKRXRDOVVFVBI,CO[C@H]1C[C@@H](n2nccc2NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)C1,,6.259637310505756,6.259637310505756,0.9835947
MDKSCMLCANYYJH,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc2cnccn12,,6.259637310505756,6.259637310505756,0.9034793
XAFRGOSYFTXTCE,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CCC(C)(C)F)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.23664288
QOXAOXRPBLXYOI,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCC(C)(C)F)nc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.61514384
LHQUIERIAJCHLW,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc2n1CCCC2,,6.259637310505756,6.259637310505756,0.6904939
QJYGLLZFFQASMF,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NC4CC(C)(C)C4)nc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9744188
KWWWXDYFWLZZLB,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCC(C)(C)OC)nc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.8314471
MGHKZPSBWUABRE,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCC4COC4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.69594234
MWJNKICVNOSMFJ,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)C(C)NC(=O)CC(C)C)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.4648848
FWRMWCHZUSSSDP,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)COCC(F)(F)F)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9084237
OSBQTQFISMQUMF,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)C4(C(=O)N(C)CC(C)(C)C)CC4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.902841
ZNIUFHBSMGRUJT,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)COCC4CC4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.84153503
OKFPYIMVPSHLJL,CC(=O)Nc1ncc(C(=O)Nc2cc(-c3noc([C@H]4C[C@@H]4F)n3)ccc2C)s1,,6.259637310505756,6.259637310505756,0.9393277
UMETYVBVOQSNLE,COCc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(F)cc2F)nc1,,6.259637310505756,6.259637310505756,0.9525542
CSYOEVPNIGGKHU,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccccc2)n1C,,6.259637310505756,6.259637310505756,0.9715988
NJXDTRPMMQCUFN,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccncc12,,6.259637310505756,6.259637310505756,0.8763576
CWYQSEKUXUZGKW,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccccc2F)s1,,6.259637310505756,6.259637310505756,0.9706769
OVNQYLXQLXJXGT,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn(-c2ccccc2)c1,,6.259637310505756,6.259637310505756,0.976492
IWHPWARMGGNWGR,Cc1ccc(-c2noc(C3C[C@@H]3F)n2)cc1NC(=O)c1cnn2cc(F)c(Br)cc12,,6.259637310505756,6.259637310505756,0.98366946
NHYLEVJOSMZWHY,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC4COC4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9258652
QGVQBEHKBFWLSO,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn(-c2cccc(N)c2)c1,,6.259637310505756,6.259637310505756,0.9860589
KIFQPLUAIYUJFZ,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn(-c2ccccn2)c1,,6.259637310505756,6.259637310505756,0.98030233
OQXLCHPLSKRNFX,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC4CC4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.97026247
GEEDKKGMNZHVOG,COc1ccc(-n2cc(C(=O)Nc3cc(-c4noc([C@H]5C[C@@H]5F)n4)ccc3C)cn2)cc1,,6.259637310505756,6.259637310505756,0.9533066
JFHVMVJTVUQNHQ,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NCC4CCOCC4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9322193
QLFFDJHHXVUFLJ,Cc1cc(F)c(NC(=O)c2cnc(N)s2)cc1C(=O)Nc1ccc(OC2CC2)cn1,,6.259637310505756,6.259637310505756,0.9853837
SLYWJGKZEZZWIG,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)N[C@H]4C[C@H](OC)C4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9691233
ZEOVHYPTQMMZMD,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc2n1CCOc1ccccc1-2,,6.259637310505756,6.259637310505756,0.8732076
KYDDHMQCERZMBM,Cc1ccc(-c2noc(C3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(NC(=O)NC3CC3)cc12,,6.259637310505756,6.259637310505756,0.9017157
JNTRKIFVZXOSQU,Cc1ccc(-c2noc(C3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(NC(=O)OC3CC3)cc12,,6.259637310505756,6.259637310505756,0.92514044
MKJAVGPSPMPRTB,Cc1ccc(-c2noc(C3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(NC(=O)OCc3ccccc3)cc12,,6.259637310505756,6.259637310505756,0.96993715
IEBIFSIXDDAAJW,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC4CC5(COC5)C4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9815363
RNADZTCNAPCKEU,COCCNc1ccn2ncc(C(=O)Nc3cc(-c4nnn([C@H]5C[C@@H](C(F)(F)F)C5)n4)ccc3C)c2c1,,8.638272163982407,8.638272163982407,0.85583764
ZCFBUYIOYMTOSG,Cc1ccc(-c2nnn(C[C@H]3CC3(F)F)n2)cc1NC(=O)c1cnn2ccccc12,,8.346787486224656,8.346787486224656,0.91804594
YRECFVBIVFDZJS,Cc1ccc(-c2nnn(CCOC3CCC3)n2)cc1NC(=O)c1cnn2ccccc12,,8.619788758288394,8.619788758288394,0.92555696
ZNCWFTPXCXGXEM,CC(C)(O)Cn1cc(-c2ccn3ncc(C(=O)Nc4cc(-n5nnc(C6CC6)n5)ccc4Cl)c3c2)cn1,,8.619788758288394,8.619788758288394,0.7118131
QOZBQWLNQGFPEY,Cc1ccc(-c2nnn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccc(N3CC(CO)C3)cc12,,8.619788758288394,8.619788758288394,0.84849674
DMLLRNOZHNEQPB,Cc1ccc(-c2nnn(C3CC(F)C3)n2)cc1NC(=O)c1cnn2ccccc12,,8.602059991327963,8.602059991327963,0.9335702
SNZRDJCCCGVFQS,Cc1ccc(-c2nnn(CCOC(C)C)n2)cc1NC(=O)c1cnn2ccccc12,,8.602059991327963,8.602059991327963,0.9249185
WSSPZZCAJYUPIU,Cc1ccc(-c2nnn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccc(NCC(F)(F)CO)cc12,,8.585026652029182,8.585026652029182,0.8175719
DXTCHKYXUWIEJX,Cc1ccc(-c2nnn(C3CC4(CCC4)C3)n2)cc1NC(=O)c1cnn2ccccc12,,8.585026652029182,8.585026652029182,0.9545703
UHRSSPFCTFWBJP,Cc1ccc(-c2nnn(C)n2)cc1NC(=O)c1cnn2cc(-c3cnn(CC(C)(C)O)c3)cc(F)c12,,8.568636235841012,8.568636235841012,0.57449585
BEOYBQQJZPBOSB,Cc1ccc(-n2nnc(C3CC3F)n2)cc1NC(=O)c1cnn2ccc(-c3cnn(CC(C)(C)O)c3)cc12,,8.568636235841012,8.568636235841012,0.938065
UJKVUCGJHLIHSK,Cc1ccc(-c2nnn(CC34CC(F)(C3)C4)n2)cc1NC(=O)c1cnn2ccccc12,,8.568636235841012,8.568636235841012,0.90956306
VFIZTEABMHGRAR,Cc1ccc(-c2nnn([C@@H](C)c3ccccc3F)n2)cc1NC(=O)c1cnn2ccccc12,,8.568636235841012,8.568636235841012,0.93320554
IDRFPXVYBXYZFT,Cc1ccc(-c2nnn(C3CCC3)n2)cc1NC(=O)c1cnn2ccccc12,,8.568636235841012,8.568636235841012,0.8903885
HSYNHAVSBXVMRU,Cn1ncc(-c2ccc(CNc3cc(-c4cnc5cc(OCCCN6CCCC6)ccn45)ncn3)cc2)n1,,8.55284196865778,8.55284196865778,0.76620525
YYGKLWKBFXDQIO,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)C(=O)NCC(C)(C)C)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.6453243
PFFQFOBMPPDYKJ,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC[C@@H]4CCCO4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9463161
VCUCVRCSHGKKRD,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc2n1C(C)(C)c1ccccc1-2,,6.259637310505756,6.259637310505756,0.93641394
IIDSIANEQPWGRE,C=CCC1c2ccccc2-c2ncc(C(=O)Nc3cc(-c4noc([C@H]5C[C@@H]5F)n4)ccc3C)n21,,6.259637310505756,6.259637310505756,0.83683926
IZZBIYUFLMRNSR,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccccc2)s1,,6.259637310505756,6.259637310505756,0.9676339
QGKLZFJDORDYNX,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccccc2)o1,,6.259637310505756,6.259637310505756,0.9677844
LHHYITJGBQXTIK,COc1cccc(-n2cc(C(=O)Nc3cc(-c4noc([C@H]5C[C@@H]5F)n4)ccc3C)cn2)c1,,6.259637310505756,6.259637310505756,0.983707
MBCUYWGKWVNQRN,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cn[nH]c1-c1ccccc1,,6.259637310505756,6.259637310505756,0.9177787
LPALIXUHWCCIKG,Cc1ccc(-c2noc(C3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(NC(=O)c3ccccc3)cc12,,6.259637310505756,6.259637310505756,0.9455181
OXMFMVHHADBTAK,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(NC(=O)OC(C)(C)C)cc12,,6.259637310505756,6.259637310505756,0.81282014
RWAQHIHVZYAJNP,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(C(=O)NC3CCCCC3)cc12,,6.259637310505756,6.259637310505756,0.8010527
ULUBHCPNHBSXJC,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2c1ccc1ccccc12,,6.259637310505756,6.259637310505756,0.87740916
QQWGXCKFADJQSM,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2cc(-c3nn[nH]n3)ccc12,,6.259637310505756,6.259637310505756,0.93222284
SPAUKOFRENRIIO,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(-c3nnn(C)n3)cc12,,6.259637310505756,6.259637310505756,0.8907374
MRRPBHCBIWFUFA,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(-c3nn[nH]n3)cc12,,6.259637310505756,6.259637310505756,0.8780792
MTICHJNUPKWNNR,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC4(C)COC4)cc3)ncnc2c1,,6.259637310505756,6.259637310505756,0.9757471
BAMIEHPBJLWORI,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(C#N)cc12,,6.259637310505756,6.259637310505756,0.8882121
QGPFMNOJNRMNCJ,CCN(C(=O)CC(=O)Nc1ccc(Nc2ncnc3cc(OCCOC)cc(F)c23)cc1)C(C)C,,6.259637310505756,6.259637310505756,0.96246785
LGFMZPLQWNUKMQ,Cc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(CC(F)(F)F)cn3)c(F)cc2F)s1,,6.259637310505756,6.259637310505756,0.9684665
VKMMRQFNKQMJBZ,CCc1cc(F)c(C(=O)Nc2ccc(OC3CC3)cn2)cc1NC(=O)c1cnc(N)s1,,6.259637310505756,6.259637310505756,0.8821036
KLUNZFHDSQBLTP,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(-c3cn(CCO)nn3)cc12,,6.259637310505756,6.259637310505756,0.8992272
